loss,grad_norm,learning_rate,num_tokens,completions/mean_length,completions/min_length,completions/max_length,completions/clipped_ratio,completions/mean_terminated_length,completions/min_terminated_length,completions/max_terminated_length,rewards/json_format_reward/mean,rewards/json_format_reward/std,rewards/medusa_env_reward/mean,rewards/medusa_env_reward/std,reward,reward_std,frac_reward_zero_std,entropy,clip_ratio/low_mean,clip_ratio/low_min,clip_ratio/high_mean,clip_ratio/high_max,clip_ratio/region_mean,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
-0.00014901161193847656,0.0002201338647864759,1.2e-06,68717.0,131.25,33.0,192.0,0.5,70.5,33.0,112.0,0.20000000298023224,0.0,-0.4000000059604645,0.0,-0.20000001788139343,0.0,1.0,1.0042412156860034,0.0,0.0,0.0,0.0,0.0,0.0185546875,19,,,,,
0.2732606530189514,1.6962546110153198,1.2666666666666665e-06,72123.0,50.833335876464844,28.0,99.0,0.0,50.833335876464844,28.0,99.0,0.02083333395421505,0.10103630274534225,-1.0,0.0,-0.9791666865348816,0.10103630274534225,0.0,0.42939622948567074,0.0,0.0,0.0,0.0,0.0,0.01953125,20,,,,,
0.098194420337677,1.898126244544983,1.3333333333333332e-06,75028.0,32.083335876464844,28.0,43.0,0.0,32.083335876464844,28.0,43.0,0.1875,0.04330127313733101,-0.101666659116745,0.2829016149044037,0.085833340883255,0.326202929019928,0.0,0.22842170049746832,0.0,0.0,0.0,0.0,0.0,0.0205078125,21,,,,,
0.11816366016864777,0.8335005044937134,1.4e-06,79106.0,132.83334350585938,39.0,192.0,0.3333333432674408,103.25,39.0,190.0,0.11666667461395264,0.19462473690509796,-0.5,0.23354968428611755,-0.38333332538604736,0.42817437648773193,0.0,1.0285223076740901,0.0,0.0,0.0,0.0,0.0,0.021484375,22,,,,,
0.4171333909034729,2.6410956382751465,1.4666666666666665e-06,82076.0,40.5,28.0,139.0,0.0,40.5,28.0,139.0,0.13333334028720856,0.14822179079055786,-0.26499998569488525,0.44322168827056885,-0.1316666603088379,0.5703720450401306,0.0,0.3061688132584095,0.0,0.0,0.0,0.0,0.0,0.0224609375,23,,,,,
0.0,0.0,1.5333333333333334e-06,85506.0,50.833335876464844,40.0,74.0,0.0,50.833335876464844,40.0,74.0,0.05000000074505806,0.0,-1.0,0.0,-0.949999988079071,0.0,1.0,0.4166224201520284,0.0,0.0,0.0,0.0,0.0,0.0234375,24,,,,,
0.33437007665634155,1.5993764400482178,1.6e-06,88705.0,57.583335876464844,26.0,142.0,0.0,57.583335876464844,26.0,142.0,0.07083333283662796,0.13727599382400513,-0.6566666960716248,0.5098187923431396,-0.5858333110809326,0.6127947568893433,0.0,0.636443609992663,0.0,0.0,0.0,0.0,0.0,0.0244140625,25,,,,,
0.0,0.0,1.6666666666666667e-06,92374.0,94.75,27.0,192.0,0.3333333432674408,46.125,27.0,87.0,0.20000000298023224,0.0,-0.019999999552965164,0.0,0.18000000715255737,0.0,1.0,0.9867870559295019,0.0,0.0,0.0,0.0,0.0,0.025390625,26,,,,,
0.1652376651763916,1.5436328649520874,1.7333333333333334e-06,95906.0,83.33333587646484,26.0,192.0,0.1666666716337204,61.60000228881836,26.0,144.0,0.17499999701976776,0.05838742107152939,-0.18333332240581512,0.38146448135375977,-0.008333325386047363,0.43985193967819214,0.0,0.8965348725517591,0.0,0.0,0.0,0.0,0.0,0.0263671875,27,,,,,
0.6858765482902527,2.7865328788757324,1.8e-06,99420.0,56.833335876464844,33.0,192.0,0.0833333358168602,44.54545593261719,33.0,58.0,0.02083333395421505,0.10103630274534225,-1.0,0.0,-0.9791666865348816,0.10103629529476166,0.0,0.32654434939225513,0.0,0.0,0.0,0.0,0.0,0.02734375,28,,,,,
0.029460877180099487,1.2957658767700195,1.8666666666666667e-06,102987.0,81.25,32.0,192.0,0.0833333358168602,71.18182373046875,32.0,140.0,0.05833332613110542,0.26097139716148376,-0.550000011920929,0.27136021852493286,-0.49166667461395264,0.5299371480941772,0.0,0.8683036540945371,0.0,0.0,0.0,0.0,0.0,0.0283203125,29,,,,,
0.2093714028596878,1.0699676275253296,1.933333333333333e-06,106858.0,115.58333587646484,35.0,192.0,0.25,90.11111450195312,35.0,171.0,0.1041666641831398,0.19360026717185974,-0.550000011920929,0.27136021852493286,-0.44583332538604736,0.4529992341995239,0.0,1.0430090576410294,0.0,0.0,0.0,0.0,0.0,0.029296875,30,,,,,
-0.004561305046081543,1.4508161544799805,2e-06,110708.0,113.83333587646484,30.0,192.0,0.25,87.77777862548828,30.0,149.0,0.1458333283662796,0.14687399566173553,-0.5,0.23354968428611755,-0.3541666865348816,0.36770686507225037,0.0,1.0448538661003113,0.0,0.0,0.0,0.0,0.0,0.0302734375,31,,,,,
0.13158981502056122,4.062984943389893,1.999984811358238e-06,113675.0,39.25,26.0,64.0,0.0,39.25,26.0,64.0,0.1458333283662796,0.14687399566173553,-0.18333332240581512,0.38146448135375977,-0.037499986588954926,0.5134221315383911,0.0,0.2560708783566952,0.0,0.0,0.0,0.0,0.0,0.03125,32,,,,,
0.15125848352909088,1.2996488809585571,1.9999392458943428e-06,117026.0,57.25,27.0,121.0,0.0,57.25,27.0,121.0,0.03333333507180214,0.11348475515842438,-0.8683333396911621,0.45610669255256653,-0.8350000381469727,0.5184504985809326,0.0,0.5854682611922423,0.0,0.0,0.0,0.0,0.0,0.0322265625,33,,,,,
0.20731358230113983,3.4164388179779053,1.999863304992469e-06,120466.0,63.66666793823242,31.0,115.0,0.0,63.66666793823242,31.0,115.0,0.11666667461395264,0.19462473690509796,-0.5,0.23354968428611755,-0.38333332538604736,0.42817437648773193,0.0,1.0329794213175774,0.0,0.0,0.0,0.0,0.0,0.033203125,34,,,,,
-0.22120097279548645,1.9924514293670654,1.9997569909594943e-06,124285.0,109.25,37.0,192.0,0.25,81.66666412353516,37.0,132.0,0.13750000298023224,0.07723929733037949,-0.37833333015441895,0.5737568736076355,-0.2408333271741867,0.6480244398117065,0.0,1.0242113123337429,0.0,0.0,0.0,0.0,0.0,0.0341796875,35,,,,,
0.01820051483809948,2.035885810852051,1.9996203070249514e-06,128125.0,111.0,40.0,192.0,0.25,84.0,40.0,139.0,0.15833334624767303,0.14433757960796356,-0.101666659116745,0.2829016149044037,0.05666668340563774,0.42723917961120605,0.0,0.9760949263970057,0.0,0.0,0.0,0.0,0.0,0.03515625,36,,,,,
-0.005168283358216286,1.2500724792480469,1.999453257340926e-06,131881.0,112.0,39.0,192.0,0.25,85.33333587646484,39.0,163.0,0.03333333134651184,0.25256261229515076,-0.4283333122730255,0.5046300888061523,-0.39499998092651367,0.725477933883667,0.0,1.1748021344343822,0.0,0.0,0.0,0.0,0.0,0.0361328125,37,,,,,
0.36878928542137146,1.9570808410644531,1.999255846981934e-06,135294.0,72.41667175292969,29.0,192.0,0.0833333358168602,61.54545593261719,29.0,117.0,0.1041666641831398,0.19360026717185974,-0.26499998569488525,0.44322168827056885,-0.16083332896232605,0.6225820779800415,0.0,1.0067284132043521,0.0,0.0,0.0,0.0,0.0,0.037109375,38,,,,,
-0.24755899608135223,1.2664928436279297,1.9990280819447657e-06,139066.0,103.33333587646484,31.0,192.0,0.25,73.77777862548828,31.0,136.0,0.20000000298023224,0.0,0.030000001192092896,0.17320506274700165,0.23000000417232513,0.17320506274700165,0.0,1.0092383275429408,0.0,0.0,0.0,0.0,0.0,0.0380859375,39,,,,,
0.28433525562286377,1.3945591449737549,1.9987699691483045e-06,142455.0,60.41666793823242,28.0,158.0,0.0,60.41666793823242,28.0,158.0,0.08749999850988388,0.06784005463123322,-0.7549999356269836,0.44322168827056885,-0.6675000190734863,0.5110617876052856,0.0,0.57570730894804,0.0,0.0,0.0,0.0,0.0,0.0390625,40,,,,,
0.35201090574264526,1.093662142753601,1.998481516433316e-06,146037.0,86.5,26.0,192.0,0.1666666716337204,65.4000015258789,26.0,111.0,0.14166666567325592,0.2020726054906845,-0.101666659116745,0.2829016149044037,0.04000001400709152,0.4849742352962494,0.0,0.9775034139553705,0.0,0.0,0.0,0.0,0.0,0.0400390625,41,,,,,
0.06488628685474396,2.5546774864196777,1.99816273256221e-06,148934.0,31.416667938232422,28.0,37.0,0.0,31.416667938232422,28.0,37.0,0.17499999701976776,0.05838742107152939,-0.1666666567325592,0.3934309184551239,0.008333340287208557,0.4512776732444763,0.0,0.22788923357923827,0.0,0.0,0.0,0.0,0.0,0.041015625,42,,,,,
0.06320745497941971,1.0248761177062988,1.9978136272187744e-06,152948.0,118.5,37.0,192.0,0.25,94.0,37.0,177.0,0.1041666641831398,0.19360026717185974,-0.550000011920929,0.27136021852493286,-0.44583332538604736,0.4529992341995239,0.0,0.8671614155173302,0.0,0.0,0.0,0.0,0.0,0.0419921875,43,,,,,
-0.0001490116264903918,0.0002094842493534088,1.9974342110078815e-06,156920.0,107.0,29.0,192.0,0.3333333432674408,64.5,29.0,153.0,0.20000000298023224,0.0,-0.4000000059604645,0.0,-0.20000001788139343,0.0,1.0,1.286586970090866,0.0,0.0,0.0,0.0,0.0,0.04296875,44,,,,,
-0.02957799658179283,4.620800018310547,1.9970244954551647e-06,160487.0,90.25,30.0,192.0,0.25,56.33333206176758,30.0,88.0,0.15833334624767303,0.14433757960796356,-0.45000001788139343,0.17320506274700165,-0.2916666865348816,0.3175426125526428,0.0,1.1431838224331539,0.0,0.0,0.0,0.0,0.0,0.0439453125,45,,,,,
0.46600911021232605,1.7393736839294434,1.9965844930066696e-06,164039.0,72.0,30.0,192.0,0.0833333358168602,61.090911865234375,30.0,161.0,0.0416666679084301,0.29063671827316284,-0.550000011920929,0.27136021852493286,-0.5083333849906921,0.5599647760391235,0.0,0.7329230041553577,0.0,0.0,0.0,0.0,0.0,0.044921875,46,,,,,
-0.11300484836101532,1.810779333114624,1.996114217028476e-06,167599.0,85.66667175292969,26.0,192.0,0.0833333358168602,76.0,26.0,185.0,0.17499999701976776,0.05838742107152939,-0.13333334028720856,0.43969687819480896,0.0416666679084301,0.49397891759872437,0.0,0.7413009901841482,0.0,0.0,0.0,0.0,0.0,0.0458984375,47,,,,,
-0.19840344786643982,0.6901063323020935,1.99561368180629e-06,171398.0,105.58333587646484,26.0,192.0,0.4166666865348816,43.85714340209961,26.0,74.0,0.15833334624767303,0.14433757960796356,-0.101666659116745,0.2829016149044037,0.05666668340563774,0.42723923921585083,0.0,1.0723440113166969,0.0,0.0,0.0,0.0,0.0,0.046875,48,,,,,
-0.07617916166782379,0.8782978057861328,1.9950829025450113e-06,175278.0,107.33333587646484,32.0,192.0,0.1666666716337204,90.4000015258789,32.0,191.0,0.15833334624767303,0.14433757960796356,-0.45000001788139343,0.17320507764816284,-0.2916666865348816,0.3175426125526428,0.0,0.9231548433502516,0.0,0.0,0.0,0.0,0.0,0.0478515625,49,,,,,
-0.17504295706748962,1.675872564315796,1.994521895368273e-06,178663.0,66.08333587646484,26.0,192.0,0.0833333358168602,54.6363639831543,26.0,133.0,0.15833334624767303,0.14433757960796356,-0.45000001788139343,0.17320506274700165,-0.2916666865348816,0.3175426423549652,0.0,0.9529623215397199,0.0,0.0,0.0,0.0,0.0,0.048828125,50,,,,,
-0.05191595107316971,0.6671831011772156,1.9939306773179494e-06,182516.0,106.08333587646484,30.0,192.0,0.25,77.44444274902344,30.0,157.0,0.14166666567325592,0.2020726054906845,-0.45000001788139343,0.17320506274700165,-0.3083333373069763,0.37527769804000854,0.0,0.8764694606264433,0.0,0.0,0.0,0.0,0.0,0.0498046875,51,,,,,
-0.32849568128585815,1.3002873659133911,1.9933092663536384e-06,186188.0,88.0,34.0,192.0,0.25,53.33333206176758,34.0,101.0,0.1875,0.04330127313733101,-0.3683333396911621,0.3448803126811981,-0.1808333396911621,0.3715437054634094,0.0,1.0234558743735154,0.0,0.0,0.0,0.0,0.0,0.05078125,52,,,,,
0.15835420787334442,0.977482259273529,1.9926576813521164e-06,189904.0,102.66667175292969,27.0,192.0,0.3333333432674408,58.0,27.0,159.0,0.14166666567325592,0.2020726054906845,-0.45000001788139343,0.17320506274700165,-0.3083333373069763,0.37527769804000854,0.0,1.0950217818220456,0.0,0.0,0.0,0.0,0.0,0.0517578125,53,,,,,
-0.02140788733959198,1.5313019752502441,1.9919759421067667e-06,193528.0,95.0,35.0,192.0,0.25,62.66666793823242,35.0,103.0,0.15833334624767303,0.14433757960796356,-0.3683333396911621,0.3448803126811981,-0.21000000834465027,0.44407209753990173,0.0,0.9009202669064204,0.0,0.0,0.0,0.0,0.0,0.052734375,54,,,,,
0.13845358788967133,1.024718999862671,1.991264069326975e-06,197485.0,129.75,34.0,192.0,0.4166666865348816,85.28572082519531,34.0,184.0,0.15833334624767303,0.14433757960796356,-0.45000001788139343,0.17320506274700165,-0.2916666865348816,0.3175426423549652,0.0,1.189669817686081,0.0,0.0,0.0,0.0,0.0,0.0537109375,55,,,,,
0.6803933382034302,2.5291943550109863,1.990522084637503e-06,200477.0,44.333335876464844,26.0,192.0,0.0833333358168602,30.90909194946289,26.0,43.0,0.13333332538604736,0.14822179079055786,-0.26499998569488525,0.44322165846824646,-0.1316666603088379,0.5703720450401306,0.0,0.2700176655004422,0.0,0.0,0.0,0.0,0.0,0.0546875,56,,,,,
-0.5496569871902466,1.6168392896652222,1.98975001057783e-06,203829.0,65.33333587646484,29.0,188.0,0.0,65.33333587646484,29.0,188.0,0.01666666381061077,0.15859229862689972,-0.9000000357627869,0.23354966938495636,-0.8833333849906921,0.3459725081920624,0.0,0.4818488533298175,0.0,0.0,0.0,0.0,0.0,0.0556640625,57,,,,,
0.10934577882289886,2.9709842205047607,1.9889478706014683e-06,206729.0,30.666667938232422,29.0,44.0,0.0,30.666667938232422,29.0,44.0,0.17499999701976776,0.05838742107152939,-0.18333332240581512,0.38146448135375977,-0.008333325386047363,0.43985193967819214,0.0,0.1564470467468103,0.0,0.0,0.0,0.0,0.0,0.056640625,58,,,,,
-0.00014901161193847656,0.0002183731266995892,1.9881156890752514e-06,210623.0,117.5,32.0,192.0,0.25,92.66666412353516,32.0,173.0,0.20000000298023224,0.0,-0.4000000059604645,0.0,-0.20000001788139343,0.0,1.0,1.0312562187512715,0.0,0.0,0.0,0.0,0.0,0.0576171875,59,,,,,
0.07187052071094513,1.2928948402404785,1.987253491278594e-06,214222.0,92.91667175292969,31.0,192.0,0.25,59.88888931274414,31.0,107.0,0.07500000298023224,0.22613351047039032,-0.550000011920929,0.27136021852493286,-0.4749999940395355,0.497493714094162,0.0,0.9518626580635706,0.0,0.0,0.0,0.0,0.0,0.05859375,60,,,,,
0.36106985807418823,2.7482941150665283,1.9863613034027223e-06,217935.0,101.41667175292969,31.0,192.0,0.25,71.22222137451172,31.0,138.0,0.08749999850988388,0.23560850322246552,-0.550000011920929,0.27136021852493286,-0.46250003576278687,0.4894918203353882,0.0,0.9377684742212296,0.0,0.0,0.0,0.0,0.0,0.0595703125,61,,,,,
0.10974796116352081,1.2230195999145508,1.9854391525498805e-06,222113.0,124.16667175292969,42.0,192.0,0.25,101.55555725097656,42.0,175.0,0.11666667461395264,0.19462473690509796,-0.5,0.23354968428611755,-0.38333332538604736,0.42817437648773193,0.0,0.8746535629034042,0.0,0.0,0.0,0.0,0.0,0.060546875,62,,,,,
-0.000904361717402935,2.317171573638916,1.984487066732507e-06,225403.0,53.16666793823242,29.0,192.0,0.0833333358168602,40.54545593261719,29.0,95.0,0.02083333395421505,0.10103630274534225,-1.0,0.0,-0.9791666865348816,0.10103629529476166,0.0,0.47606242075562477,0.0,0.0,0.0,0.0,0.0,0.0615234375,63,,,,,
0.2939184308052063,1.4650369882583618,1.9835050748723822e-06,228981.0,90.16667175292969,36.0,192.0,0.0833333358168602,80.90909576416016,36.0,182.0,0.15833334624767303,0.14433757960796356,-0.45000001788139343,0.17320507764816284,-0.2916666865348816,0.3175426125526428,0.0,1.0766709446907043,0.0,0.0,0.0,0.0,0.0,0.0625,64,,,,,
-0.00014901161193847656,0.00015042841550894082,1.9824932067997514e-06,232875.0,100.5,28.0,192.0,0.3333333432674408,54.75,28.0,126.0,0.20000000298023224,0.0,-0.4000000059604645,0.0,-0.20000001788139343,0.0,1.0,1.1178779006004333,0.0,0.0,0.0,0.0,0.0,0.0634765625,65,,,,,
0.1906510442495346,1.2924103736877441,1.9814514932524176e-06,236842.0,107.58333587646484,26.0,192.0,0.3333333432674408,65.375,26.0,146.0,0.05833333730697632,0.26097139716148376,-0.550000011920929,0.27136021852493286,-0.49166667461395264,0.5299370288848877,0.0,0.8826961442828178,0.0,0.0,0.0,0.0,0.0,0.064453125,66,,,,,
0.017031684517860413,1.7864657640457153,1.9803799658748095e-06,239970.0,43.66666793823242,28.0,79.0,0.0,43.66666793823242,28.0,79.0,0.125,0.07833494991064072,-0.46000000834465027,0.5876919031143188,-0.33500000834465027,0.6632358431816101,0.0,0.5724097515145937,0.0,0.0,0.0,0.0,0.0,0.0654296875,67,,,,,
-0.17864909768104553,1.459474802017212,1.9792786572170164e-06,243488.0,82.16667175292969,29.0,192.0,0.0833333358168602,72.18182373046875,29.0,191.0,0.15833334624767303,0.14433757960796356,-0.3683333396911621,0.3448803126811981,-0.21000000834465027,0.44407209753990173,0.0,0.9088561981916428,0.0,0.0,0.0,0.0,0.0,0.06640625,68,,,,,
0.13508188724517822,5.754612922668457,1.9781476007338054e-06,246916.0,62.66666793823242,27.0,102.0,0.0,62.66666793823242,27.0,102.0,0.15833334624767303,0.14433757960796356,-0.45000001788139343,0.17320506274700165,-0.2916666865348816,0.3175426125526428,0.0,0.9272808109720548,0.0,0.0,0.0,0.0,0.0,0.0673828125,69,,,,,
-0.00014901161193847656,0.00024605533690191805,1.9769868307835992e-06,250879.0,106.25,28.0,192.0,0.1666666716337204,89.0999984741211,28.0,182.0,0.20000000298023224,0.0,-0.4000000059604645,0.0,-0.20000001788139343,0.0,1.0,0.956961361070474,0.0,0.0,0.0,0.0,0.0,0.068359375,70,,,,,
-0.19783103466033936,2.217371702194214,1.9757963826274354e-06,254075.0,44.333335876464844,28.0,114.0,0.0,44.333335876464844,28.0,114.0,0.07083333283662796,0.13727599382400513,-0.5733333230018616,0.6556791663169861,-0.502500057220459,0.7543224096298218,0.0,0.5859859312574068,0.0,0.0,0.0,0.0,0.0,0.0693359375,71,,,,,
0.03997582569718361,0.9706887602806091,1.9745762924278957e-06,257731.0,97.66667175292969,28.0,192.0,0.25,66.22222137451172,28.0,148.0,0.11666667461395264,0.19462473690509796,-0.33666667342185974,0.48548629879951477,-0.2199999988079071,0.6278389692306519,0.0,1.0494074929738417,0.0,0.0,0.0,0.0,0.0,0.0703125,72,,,,,
0.0,0.0,1.9733265972480058e-06,261146.0,73.58333587646484,28.0,192.0,0.0833333358168602,62.81818389892578,28.0,138.0,0.20000000298023224,0.0,-0.019999999552965164,0.0,0.18000000715255737,0.0,1.0,1.0220882520079613,0.0,0.0,0.0,0.0,0.0,0.0712890625,73,,,,,
0.0,0.0,1.9720473350501103e-06,264105.0,35.583335876464844,29.0,48.0,0.0,35.583335876464844,29.0,48.0,0.20000000298023224,0.0,-0.019999999552965164,0.0,0.18000000715255737,0.0,1.0,0.32092128321528435,0.0,0.0,0.0,0.0,0.0,0.072265625,74,,,,,
-0.00014901161193847656,0.0002760420320555568,1.9707385446947196e-06,267225.0,60.0,29.0,148.0,0.0,60.0,29.0,148.0,0.20000000298023224,0.0,-0.4000000059604645,0.0,-0.20000001788139343,0.0,1.0,0.9546663612127304,0.0,0.0,0.0,0.0,0.0,0.0732421875,75,,,,,
0.09245628118515015,1.484639048576355,1.9694002659393305e-06,271478.0,145.4166717529297,30.0,192.0,0.6666666865348816,52.25,30.0,92.0,0.14166666567325592,0.2020726054906845,-0.10166666656732559,0.2829016149044037,0.04000001400709152,0.4849742352962494,0.0,0.9064523614943027,0.0,0.0,0.0,0.0,0.0,0.07421875,76,,,,,
-0.07692216336727142,1.0852223634719849,1.9680325394372147e-06,275522.0,114.0,27.0,192.0,0.3333333432674408,75.0,27.0,147.0,0.15833334624767303,0.14433757960796356,-0.3683333396911621,0.3448803126811981,-0.21000000834465027,0.44407206773757935,0.0,0.8616961638132731,0.0,0.0,0.0,0.0,0.0,0.0751953125,77,,,,,
-0.28738611936569214,1.0350319147109985,1.9666354067361888e-06,279093.0,98.58333587646484,26.0,192.0,0.1666666716337204,79.9000015258789,26.0,173.0,0.13333332538604736,0.14822179079055786,-0.23166663944721222,0.46938711404800415,-0.09833332151174545,0.5950223207473755,0.0,0.6443624049425125,0.0,0.0,0.0,0.0,0.0,0.076171875,78,,,,,
-0.050384677946567535,1.4320660829544067,1.9652089102773484e-06,282452.0,74.91667175292969,29.0,192.0,0.0833333358168602,64.2727279663086,29.0,186.0,0.20000000298023224,0.0,0.029999999329447746,0.17320509254932404,0.23000000417232513,0.17320506274700165,0.0,1.0116773893435795,0.0,0.0,0.0,0.0,0.0,0.0771484375,79,,,,,
0.07507402449846268,1.6220364570617676,1.9637530933937815e-06,285529.0,35.41666793823242,26.0,60.0,0.0,35.41666793823242,26.0,60.0,0.05833333358168602,0.13113722205162048,-0.7549999356269836,0.44322168827056885,-0.6966666579246521,0.537930965423584,0.0,0.4962298969427745,0.0,0.0,0.0,0.0,0.0,0.078125,80,,,,,
